destinatario_id,tipo,documento,uf,cidade
4055,PF,69844133536,SC,Blumenau
4056,PJ,91496675571675,CE,Juazeiro do Norte
4057,PF,69598029907,SC,Blumenau
4058,PF,91360420979,RS,Caxias do Sul
4059,PF,43051237889,GO,Anápolis
4060,PJ,95160375027875,PE,Olinda
4061,PF,61104507210,PR,Curitiba
4062,PJ,40398203519421,CE,Juazeiro do Norte
4063,PF,32861183705,PR,Curitiba
4064,PF,61290881638,MG,Contagem
4065,PF,44597173085,BA,Salvador
4066,PF,84091468783,PE,Olinda
4067,PF,71612820883,PE,Olinda
4068,PF,94561159498,PE,Recife
4069,PF,01070532611,RJ,Duque de Caxias
4070,PF,56435939869,DF,Brasília
4071,PF,80362478446,PE,Caruaru
4072,PF,97263285290,RJ,Niterói
4073,PF,89780378939,RS,Pelotas
4074,PJ,72536685200549,DF,Ceilândia
4075,PF,22119197891,MG,Contagem
4076,PF,29461380467,SC,Joinville
4077,PF,80867513241,RS,Porto Alegre
4078,PF,74809781029,RS,Caxias do Sul
4079,PF,28817648433,BA,Feira de Santana
4080,PJ,84292796272770,DF,Ceilândia
4081,PJ,74312742865713,GO,Anápolis
4082,PF,97168036820,MG,Uberlândia
4083,PF,64002066136,MG,Uberlândia
4084,PF,81255540077,SC,Blumenau
4085,PF,05698230145,SP,Campinas
4086,PF,88225363928,SP,Campinas
4087,PF,91262803314,GO,Goiânia
4088,PF,51288096480,SC,Joinville
4089,PF,69056415793,PE,Olinda
4090,PF,92395587717,DF,Taguatinga
4091,PF,97509798653,DF,Taguatinga
4092,PJ,99238668822901,PE,Caruaru
4093,PF,95239970664,DF,Brasília
4094,PF,23115834220,PE,Olinda
4095,PF,99810704956,PR,Maringá
4096,PF,17621461817,BA,Salvador
4097,PF,28897477840,MG,Belo Horizonte
4098,PJ,25170975527922,PR,Curitiba
4099,PF,83000437034,MG,Contagem
4100,PF,99873979613,RS,Pelotas
4101,PJ,77727045846467,SC,Joinville
4102,PF,96270073443,RS,Pelotas
4103,PJ,74756939003364,PE,Olinda
4104,PF,80880567168,MG,Belo Horizonte
4105,PF,51277113848,CE,Fortaleza
4106,PJ,26729425770364,MG,Uberlândia
4107,PF,28237445971,DF,Taguatinga
4108,PF,62093598103,DF,Taguatinga
4109,PF,94697008292,PE,Caruaru
4110,PF,73899449205,BA,Salvador
4111,PF,46015724362,DF,Taguatinga
4112,PF,10935531901,MG,Uberlândia
4113,PF,01051065779,GO,Goiânia
4114,PF,80208384837,SP,São Paulo
4115,PF,04454850541,RJ,Rio de Janeiro
4116,PF,72411766553,RJ,Duque de Caxias
4117,PF,33198827943,CE,Sobral
4118,PF,26436597994,GO,Rio Verde
4119,PF,34543306681,DF,Taguatinga
4120,PF,78706283703,RJ,Duque de Caxias
4121,PF,82559405091,MG,Uberlândia
4122,PF,69817659851,CE,Sobral
4123,PF,12802263941,RS,Caxias do Sul
4124,PF,31780748476,SC,Blumenau
4125,PF,58168345066,DF,Taguatinga
4126,PF,71969139612,RJ,Duque de Caxias
4127,PF,13425139390,DF,Ceilândia
4128,PF,64013900876,RJ,Niterói
4129,PF,64916600132,PE,Caruaru
4130,PF,22368035963,CE,Juazeiro do Norte
4131,PJ,88503047296776,PE,Olinda
4132,PF,87851181680,SC,Joinville
4133,PF,99385752279,SP,Campinas
4134,PF,98914703767,DF,Brasília
4135,PF,63038142983,RJ,Duque de Caxias
4136,PF,23111405795,RJ,Niterói
4137,PF,27021997617,GO,Anápolis
4138,PF,55713438147,DF,Ceilândia
4139,PF,09430520477,PE,Caruaru
4140,PF,88115794551,BA,Salvador
4141,PF,26363392513,MG,Contagem
4142,PF,98743459955,SP,São Paulo
4143,PF,09487309086,CE,Juazeiro do Norte
4144,PF,98617045337,SC,Joinville
4145,PF,42512706100,SP,São Paulo
4146,PF,99639727832,PE,Recife
4147,PJ,44963805434416,MG,Belo Horizonte
4148,PF,02456157284,RS,Caxias do Sul
4149,PF,34447211035,SC,Blumenau
4150,PF,59110016527,DF,Taguatinga
4151,PF,78314682980,SP,São Paulo
4152,PF,92083128884,MG,Uberlândia
4153,PF,71489218564,CE,Fortaleza
4154,PF,61933226446,RJ,Duque de Caxias
4155,PJ,69275860412228,SC,Florianópolis
4156,PF,11634708577,SC,Joinville
4157,PF,07167724828,CE,Fortaleza
4158,PF,43345814799,MG,Belo Horizonte
4159,PF,97730314435,GO,Anápolis
4160,PJ,89346603408332,PR,Londrina
4161,PF,53253832404,PE,Olinda
4162,PF,20081283548,CE,Juazeiro do Norte
4163,PF,18287052555,MG,Uberlândia
4164,PJ,81001715477085,DF,Brasília
4165,PF,95256525783,BA,Feira de Santana
4166,PF,02351077380,DF,Brasília
4167,PF,96493451148,PR,Curitiba
4168,PJ,45990393793165,PE,Caruaru
4169,PF,04753654582,SP,São Paulo
4170,PJ,64781307863775,BA,Salvador
4171,PJ,83337616988307,PE,Caruaru
4172,PF,90128616222,RJ,Rio de Janeiro
4173,PF,89267869791,GO,Goiânia
4174,PF,91532963284,SC,Joinville
4175,PF,81615072930,BA,Feira de Santana
4176,PF,76121246183,SP,Campinas
4177,PF,77405419930,PR,Londrina
4178,PF,80645625866,SP,Campinas
4179,PF,30036961674,BA,Ilhéus
4180,PF,87968349889,GO,Rio Verde
4181,PF,94266239828,CE,Fortaleza
4182,PF,50087195659,DF,Brasília
4183,PF,97293086019,PR,Londrina
4184,PF,06446522424,RJ,Rio de Janeiro
4185,PF,22735508364,CE,Fortaleza
4186,PF,54868757256,GO,Anápolis
4187,PF,22191417578,SP,Campinas
4188,PF,89869646489,SP,São Paulo
4189,PF,30607280897,RJ,Rio de Janeiro
4190,PJ,24355458654580,RS,Pelotas
4191,PJ,25121552547754,SP,São Paulo
4192,PF,35044988038,GO,Rio Verde
4193,PF,40875369393,GO,Goiânia
4194,PF,83928931030,DF,Brasília
4195,PF,80013081652,SC,Florianópolis
4196,PF,39174784238,PE,Recife
4197,PJ,03892836233161,RS,Porto Alegre
4198,PF,25641567924,RS,Porto Alegre
4199,PF,78648236266,PE,Caruaru
4200,PF,62711365503,PR,Londrina
