id_venda,data,cliente,cidade,uf,categoria,forma_pagamento,preco_unitario,quantidade,desconto,total_liquido,aliquota,imposto_estimado
3222,2025-11-23,Dr. Gael Santos,Santos de Camargo,PR,Eletrônicos,Dinheiro,1275.52,2,0.1,2295.94,0.18,413.27
3223,2025-10-21,Bianca da Costa,Guerra do Amparo,RS,Informática,Dinheiro,4135.04,3,0.05,11784.87,0.18,2121.28
3224,2025-08-25,João Lucas Barbosa,Viana de Cavalcanti,PE,Informática,Cartão,1354.8,2,0.0,2709.61,0.12,325.15
3225,2025-11-24,Stephany Cardoso,Fonseca do Norte,MG,Informática,Dinheiro,1647.12,5,0.15,7000.28,0.18,1260.05
3226,2025-12-28,Srta. Maria Júlia Borges,Fernandes de Novaes,BA,Eletrônicos,Dinheiro,2151.82,3,0.05,6132.68,0.18,1103.88
3227,2025-08-31,Maria Isis Correia,Aparecida,PR,Acessórios,Dinheiro,472.96,3,0.05,1347.93,0.18,242.63
3228,2025-08-30,Dr. Theodoro Sá,Andrade de Freitas,SP,Informática,PIX,2973.87,5,0.0,14869.35,0.07,1040.85
3229,2025-08-21,Renan Brito,Teixeira,RJ,Eletrônicos,Cartão,1449.05,4,0.1,5216.58,0.18,938.98
3230,2025-07-19,Heloisa Pimenta,Cavalcante do Galho,GO,Eletrônicos,Dinheiro,4689.65,1,0.0,4689.65,0.18,844.14
3231,2025-09-29,Vitor Lima,Costela da Praia,SP,Serviços,PIX,306.58,3,0.0,919.75,0.12,110.37
3232,2025-10-30,João Vitor da Conceição,Vieira da Serra,SC,Acessórios,Cartão,247.08,4,0.0,988.33,0.18,177.9
3233,2025-08-20,Melina Montenegro,da Mota,PE,Informática,PIX,4493.38,4,0.05,17074.83,0.18,3073.47
3234,2025-09-28,Caio Vieira,da Rosa,RS,Informática,Boleto,2705.48,2,0.0,5410.96,0.18,973.97
3235,2025-11-23,Daniela Gomes,Oliveira,CE,Acessórios,Boleto,90.57,5,0.1,407.59,0.07,28.53
3236,2025-12-10,Lucca Gomes,Martins do Amparo,RS,Serviços,Boleto,391.07,2,0.0,782.14,0.12,93.86
3237,2025-11-15,Gustavo Rezende,Pires do Norte,RJ,Serviços,Dinheiro,111.63,4,0.0,446.52,0.12,53.58
3238,2025-12-29,Isabelly da Cruz,das Neves de Caldeira,MG,Informática,PIX,2996.22,2,0.0,5992.45,0.18,1078.64
3239,2025-09-20,Marcela Nascimento,Rezende de Goiás,BA,Eletrônicos,Boleto,784.51,4,0.0,3138.03,0.18,564.84
3240,2025-12-24,Sr. Gabriel Silveira,Oliveira de Monteiro,PR,Informática,Boleto,5302.16,4,0.0,21208.64,0.18,3817.56
3241,2025-07-18,Noah Vargas,Moreira Paulista,SP,Informática,Boleto,4087.93,5,0.0,20439.65,0.12,2452.76
3242,2026-01-05,Ana Vitória Rocha,Peixoto,SC,Eletrônicos,Boleto,4281.0,1,0.0,4281.0,0.18,770.58
3243,2025-09-25,Ayla Moura,Guerra,MG,Informática,Cartão,6812.06,1,0.0,6812.06,0.18,1226.17
3244,2025-08-15,Ágatha Novaes,Aragão Paulista,MG,Eletrônicos,PIX,4717.17,5,0.0,23585.83,0.18,4245.45
3245,2026-01-06,Kaique Rodrigues,Freitas da Praia,SP,Eletrônicos,Boleto,1213.4,3,0.05,3458.18,0.12,414.98
3246,2026-01-13,Bernardo Alves,Macedo,RS,Eletrônicos,Cartão,2174.27,1,0.0,2174.27,0.18,391.37
3247,2025-11-25,Sra. Lívia Albuquerque,Souza,SP,Acessórios,Boleto,257.02,3,0.0,771.06,0.18,138.79
3248,2025-11-29,Isabel Alves,Araújo da Praia,RJ,Eletrônicos,PIX,273.67,3,0.05,779.97,0.18,140.39
3249,2026-01-13,Bento Costa,Castro dos Dourados,RS,Eletrônicos,Cartão,1475.97,3,0.0,4427.91,0.12,531.35
3250,2025-09-27,Anthony Andrade,Novaes de Castro,RS,Eletrônicos,PIX,2047.47,5,0.1,9213.63,0.18,1658.45
3251,2025-08-25,João Felipe Ferreira,Alves das Pedras,RS,Informática,PIX,2869.1,3,0.0,8607.31,0.07,602.51
3252,2025-12-25,Nina Gomes,Mendonça,PR,Informática,PIX,3189.62,1,0.0,3189.62,0.12,382.75
3253,2025-10-07,Isaac Pastor,Oliveira Grande,SP,Eletrônicos,Cartão,1727.06,3,0.0,5181.18,0.07,362.68
3254,2025-10-29,Gustavo Leão,Rocha,CE,Informática,PIX,4954.89,2,0.0,9909.77,0.18,1783.76
3255,2026-01-04,Srta. Stella da Cunha,Lima do Galho,MG,Acessórios,PIX,283.45,5,0.0,1417.23,0.18,255.1
3256,2025-10-15,Zoe Carvalho,Fernandes,BA,Eletrônicos,Dinheiro,2962.99,3,0.1,8000.08,0.18,1440.02
3257,2025-08-24,Vitor Hugo Rodrigues,Borges Alegre,PR,Informática,Cartão,1360.08,2,0.0,2720.17,0.07,190.41
3258,2025-08-02,Liam Vieira,Vieira de Lopes,PR,Acessórios,PIX,143.73,2,0.0,287.46,0.18,51.74
3259,2025-11-04,Lara Dias,Andrade,BA,Informática,Dinheiro,7252.64,4,0.05,27560.03,0.07,1929.2
3260,2025-10-05,Jade da Costa,da Cunha,SC,Eletrônicos,Boleto,4715.3,3,0.1,12731.32,0.18,2291.64
3261,2026-01-04,Laís Moraes,Peixoto,RJ,Eletrônicos,Dinheiro,3358.36,1,0.0,3358.36,0.07,235.08
3262,2025-08-01,Srta. Bella Silveira,Caldeira de Abreu,SC,Eletrônicos,Cartão,220.83,3,0.1,596.23,0.18,107.32
3263,2025-11-23,Lucas Gabriel Monteiro,Oliveira da Praia,SP,Acessórios,Cartão,366.27,3,0.0,1098.82,0.12,131.86
3264,2025-08-14,Sr. Pedro Lucas Nogueira,Mendes da Mata,SC,Acessórios,Cartão,119.58,5,0.0,597.9,0.18,107.62
3265,2025-07-20,Mariah Cavalcante,Silveira,PE,Eletrônicos,PIX,905.44,1,0.05,860.16,0.18,154.83
3266,2025-08-30,Davi Miguel Melo,Guerra,RS,Eletrônicos,Boleto,1938.38,1,0.1,1744.55,0.18,314.02
3267,2026-01-04,Antônio Novais,da Mata,RJ,Eletrônicos,Dinheiro,428.68,3,0.0,1286.03,0.18,231.49
3268,2025-10-24,Lucas Mendes,Barbosa,BA,Informática,Cartão,1795.34,4,0.0,7181.37,0.12,861.76
3269,2025-09-17,Brayan Oliveira,Nunes das Flores,PR,Acessórios,Dinheiro,412.57,3,0.0,1237.72,0.18,222.79
3270,2025-10-13,Dr. Pedro da Paz,Aparecida,PE,Informática,Dinheiro,5335.92,5,0.0,26679.59,0.18,4802.33
3271,2025-10-13,Benicio Cunha,Carvalho da Prata,SC,Eletrônicos,PIX,2958.7,4,0.0,11834.81,0.18,2130.27
3272,2025-07-19,Isis Silva,Moura do Norte,GO,Eletrônicos,Dinheiro,1089.32,4,0.05,4139.42,0.18,745.1
3273,2025-09-10,Josué Pacheco,Sousa da Serra,PE,Informática,Cartão,1125.82,1,0.05,1069.53,0.18,192.52
3274,2025-12-13,Vitor Hugo Marques,Cardoso de Leão,PE,Informática,Cartão,2526.31,3,0.0,7578.93,0.18,1364.21
3275,2025-11-29,Heloisa da Conceição,Ramos,PE,Eletrônicos,Boleto,4812.11,2,0.0,9624.21,0.12,1154.91
3276,2025-12-08,Sr. João Felipe Duarte,Vargas,RS,Serviços,Cartão,360.77,3,0.0,1082.31,0.12,129.88
3277,2025-12-19,Juan Gomes,Araújo do Amparo,GO,Informática,PIX,3151.03,1,0.05,2993.48,0.12,359.22
3278,2025-12-01,Dra. Isabel Andrade,Cavalcanti de Rezende,SP,Informática,PIX,4285.15,5,0.0,21425.77,0.12,2571.09
3279,2025-11-09,Théo Pereira,Sales,GO,Eletrônicos,Boleto,4654.69,5,0.1,20946.1,0.18,3770.3
3280,2025-12-28,Heloísa Câmara,Siqueira Grande,BA,Informática,PIX,733.38,1,0.1,660.04,0.12,79.21
3281,2025-07-23,Ana Cecília Rocha,Macedo,GO,Informática,Dinheiro,7843.26,2,0.1,14117.87,0.12,1694.14
3282,2025-12-11,Josué Moura,Costa,SP,Informática,PIX,287.44,4,0.0,1149.77,0.18,206.96
3283,2025-10-11,Juan Vargas,Peixoto do Sul,SP,Acessórios,PIX,233.0,5,0.0,1164.98,0.12,139.8
3284,2025-10-26,Ester Carvalho,Cunha de Goiás,CE,Acessórios,Cartão,211.41,1,0.15,179.7,0.07,12.58
3285,2025-09-13,Anthony da Mota,Rocha da Praia,RJ,Eletrônicos,Cartão,2480.84,5,0.0,12404.22,0.18,2232.76
3286,2025-08-21,Davi Nogueira,Montenegro das Pedras,SC,Acessórios,Boleto,307.74,2,0.05,584.7,0.07,40.93
3287,2025-10-11,Matteo Jesus,Caldeira de Souza,MG,Eletrônicos,Cartão,626.56,4,0.0,2506.25,0.18,451.13
3288,2025-08-06,Catarina Dias,Costa Paulista,RS,Acessórios,Boleto,255.03,1,0.0,255.03,0.12,30.6
3289,2025-12-28,Eloah Pimenta,Monteiro,GO,Eletrônicos,Dinheiro,525.55,3,0.1,1418.99,0.12,170.28
3290,2025-12-10,Emanuella da Mata,Pires de Gonçalves,GO,Eletrônicos,PIX,4768.52,3,0.1,12875.0,0.18,2317.5
3291,2025-11-14,Heloisa Martins,Guerra,PE,Acessórios,PIX,426.7,4,0.0,1706.81,0.07,119.48
3292,2025-12-26,Brayan Sá,Gomes,MG,Eletrônicos,Boleto,4620.9,3,0.1,12476.44,0.18,2245.76
3293,2025-08-07,Erick Gomes,da Paz,PE,Informática,PIX,1842.11,5,0.0,9210.54,0.18,1657.9
3294,2025-09-30,Isaac Sampaio,Peixoto da Mata,PR,Eletrônicos,PIX,1594.33,4,0.05,6058.44,0.12,727.01
3295,2025-10-25,Rafaela Aparecida,Barros,RS,Serviços,Boleto,560.33,1,0.0,560.33,0.12,67.24
3296,2025-11-09,Dr. Rafael Silva,Aragão,PR,Acessórios,Cartão,376.09,1,0.0,376.09,0.18,67.7
3297,2025-07-26,Nicole Machado,Câmara,RS,Eletrônicos,PIX,3789.56,5,0.0,18947.78,0.18,3410.6
3298,2025-09-17,Lívia Vargas,Santos de Pacheco,BA,Eletrônicos,Boleto,2818.88,4,0.0,11275.53,0.12,1353.06
3299,2025-12-30,Srta. Carolina Sales,Monteiro do Amparo,SC,Acessórios,Boleto,413.63,2,0.0,827.26,0.18,148.91
3300,2025-09-21,Cecilia Costela,Aparecida,SP,Informática,Cartão,6175.41,1,0.0,6175.41,0.12,741.05
3301,2025-10-30,Hellena Novaes,Correia,BA,Informática,Cartão,1223.66,2,0.0,2447.33,0.18,440.52
3302,2025-10-20,Guilherme Fogaça,Rodrigues,CE,Informática,PIX,6175.21,4,0.0,24700.84,0.18,4446.15
3303,2025-11-04,Cecília Câmara,Montenegro,GO,Acessórios,Cartão,241.54,5,0.05,1147.32,0.18,206.52
3304,2025-09-09,Benjamim Dias,Caldeira,MG,Acessórios,Boleto,50.63,3,0.05,144.3,0.12,17.32
3305,2025-10-29,Rael Cunha,Lima da Serra,RS,Eletrônicos,Dinheiro,765.55,5,0.1,3444.97,0.07,241.15
3306,2025-10-27,Rael Souza,Lima,RS,Eletrônicos,Dinheiro,1714.17,5,0.15,7285.24,0.18,1311.34
3307,2025-12-10,Luna Vieira,Porto,GO,Acessórios,PIX,453.03,4,0.0,1812.11,0.18,326.18
3308,2025-07-31,Yago Pires,Moreira Grande,RJ,Serviços,Dinheiro,543.33,5,0.0,2716.67,0.12,326.0
3309,2025-09-16,Francisco Vasconcelos,Vieira do Sul,GO,Acessórios,PIX,251.65,3,0.05,717.21,0.18,129.1
3310,2025-10-09,Luiz Otávio Camargo,Aragão,CE,Eletrônicos,PIX,1146.69,5,0.0,5733.43,0.12,688.01
3311,2025-08-14,Mariana Nascimento,Garcia de Ramos,GO,Serviços,Dinheiro,624.49,4,0.0,2497.97,0.18,449.64
3312,2025-10-26,Sara Santos,Martins da Praia,PR,Eletrônicos,Dinheiro,4712.81,2,0.1,8483.06,0.18,1526.95
3313,2025-10-10,Maria Cecília Castro,da Rosa,PR,Eletrônicos,Dinheiro,4356.54,1,0.1,3920.89,0.18,705.76
3314,2025-10-02,Arthur Marques,Pereira do Norte,PE,Eletrônicos,Cartão,3804.22,2,0.0,7608.44,0.07,532.59
3315,2025-07-30,Théo Peixoto,Sales Verde,BA,Informática,Boleto,3799.66,1,0.0,3799.66,0.07,265.98
3316,2025-10-30,Bernardo Pimenta,Mendes,SC,Serviços,PIX,277.42,3,0.1,749.04,0.12,89.88
3317,2025-10-30,Paulo Aragão,Rodrigues,BA,Informática,PIX,1817.48,4,0.0,7269.94,0.18,1308.59
3318,2025-09-05,Ana Julia Pimenta,Pereira dos Dourados,BA,Eletrônicos,Dinheiro,3190.74,4,0.05,12124.82,0.12,1454.98
3319,2025-12-11,Paulo Cirino,Nogueira Paulista,SP,Informática,Cartão,7061.77,3,0.0,21185.32,0.18,3813.36
3320,2025-11-05,Gustavo Henrique Cardoso,Oliveira,CE,Informática,Boleto,239.32,1,0.0,239.32,0.07,16.75
3321,2025-10-23,Manuella Rocha,Vieira,RJ,Acessórios,Cartão,269.2,1,0.1,242.28,0.07,16.96
3322,2025-08-15,Elisa Lopes,Câmara,CE,Eletrônicos,Cartão,2949.17,5,0.05,14008.57,0.12,1681.03
3323,2025-11-22,Ana Cecília Vargas,da Rosa Paulista,MG,Acessórios,Dinheiro,81.38,2,0.0,162.77,0.07,11.39
3324,2025-10-07,Natália Santos,Mendes de Minas,BA,Eletrônicos,Boleto,294.53,1,0.15,250.35,0.18,45.06
3325,2025-07-29,Bento Leão,Correia,SC,Acessórios,Boleto,67.4,2,0.1,121.32,0.18,21.84
3326,2025-11-28,João Felipe Melo,Moura,SC,Eletrônicos,Cartão,527.65,2,0.0,1055.31,0.12,126.64
3327,2025-09-28,Juliana Ferreira,Montenegro,BA,Informática,Dinheiro,6992.65,2,0.0,13985.29,0.12,1678.24
3328,2025-08-22,Ravi da Costa,Campos,PE,Informática,PIX,6715.39,5,0.05,31898.13,0.07,2232.87
3329,2025-11-15,Sara Moraes,Ramos da Prata,PE,Informática,PIX,4549.03,4,0.0,18196.11,0.12,2183.53
3330,2025-09-23,Heitor Sales,Sampaio Paulista,BA,Eletrônicos,Cartão,4504.56,3,0.0,13513.69,0.12,1621.64
3331,2025-12-22,Sabrina Fonseca,da Rocha,PE,Eletrônicos,Dinheiro,569.66,1,0.15,484.21,0.12,58.11
3332,2025-08-02,Francisco Cassiano,Borges,CE,Informática,PIX,696.42,1,0.0,696.42,0.12,83.57
3333,2025-10-07,Daniel Ferreira,Gomes de Goiás,BA,Eletrônicos,Cartão,3611.2,1,0.05,3430.64,0.12,411.68
3334,2025-09-05,Yan Vieira,Rezende do Amparo,RJ,Serviços,Boleto,361.29,1,0.0,361.29,0.18,65.03
3335,2025-09-19,Calebe Cavalcanti,Pimenta,RJ,Eletrônicos,Cartão,3600.96,4,0.0,14403.82,0.07,1008.27
3336,2026-01-06,Isaque da Cruz,Nunes do Galho,SC,Informática,Boleto,3959.06,5,0.05,18805.55,0.07,1316.39
3337,2025-08-28,Srta. Ayla Dias,Moreira do Norte,CE,Acessórios,Cartão,71.16,5,0.0,355.82,0.07,24.91
3338,2025-08-01,Sr. Caio Fernandes,Sales do Sul,SC,Informática,Cartão,1701.78,4,0.0,6807.12,0.18,1225.28
3339,2025-09-24,Ravy da Luz,Freitas,PE,Acessórios,PIX,290.37,1,0.0,290.37,0.12,34.84
3340,2025-10-08,Sophia Sampaio,Dias da Serra,SP,Eletrônicos,Cartão,4956.5,5,0.1,22304.26,0.18,4014.77
3341,2025-08-30,Sra. Maria Clara da Luz,Casa Grande,BA,Acessórios,Dinheiro,441.19,2,0.1,794.15,0.18,142.95
3342,2025-12-14,Nicolas Brito,Casa Grande do Oeste,RS,Informática,Cartão,5364.36,3,0.0,16093.08,0.12,1931.17
3343,2025-08-19,Ana Liz da Costa,Nunes de Fernandes,SC,Eletrônicos,PIX,2967.84,1,0.0,2967.84,0.07,207.75
3344,2025-09-10,Sra. Isis Mendes,Cassiano da Praia,PR,Informática,PIX,5799.51,3,0.1,15658.68,0.18,2818.56
3345,2025-11-02,Felipe Cavalcanti,da Rosa,GO,Acessórios,PIX,256.26,3,0.0,768.77,0.18,138.38
3346,2025-08-16,Maria Júlia Cassiano,da Cruz das Flores,CE,Eletrônicos,Dinheiro,766.58,3,0.0,2299.75,0.12,275.97
3347,2025-12-24,Renan Casa Grande,Caldeira,GO,Acessórios,Boleto,328.02,2,0.0,656.03,0.07,45.92
3348,2025-09-17,Maria Isis Sampaio,da Mota,PE,Eletrônicos,PIX,4677.39,2,0.0,9354.77,0.07,654.83
3349,2025-08-30,Ayla Nogueira,Casa Grande,GO,Acessórios,Boleto,110.37,3,0.0,331.1,0.12,39.73
3350,2025-09-17,Sofia Nascimento,Barros da Mata,PE,Informática,Cartão,6362.2,4,0.15,21631.47,0.18,3893.66
3351,2025-12-09,Oliver Guerra,da Mata,RS,Acessórios,Boleto,100.96,2,0.05,191.82,0.12,23.02
3352,2025-09-09,Maria Julia Gonçalves,Andrade dos Dourados,RS,Eletrônicos,Dinheiro,1836.71,4,0.1,6612.17,0.18,1190.19
3353,2025-12-09,Davi Luiz Azevedo,Nogueira,PR,Eletrônicos,Cartão,1891.94,3,0.05,5392.03,0.18,970.57
3354,2025-09-13,Arthur Gabriel Pimenta,Gonçalves de Albuquerque,RS,Eletrônicos,Dinheiro,1217.07,3,0.05,3468.66,0.12,416.24
3355,2025-08-04,Gustavo Henrique Mendonça,Sousa da Praia,PE,Eletrônicos,Boleto,2421.0,2,0.0,4842.0,0.18,871.56
3356,2025-08-19,Heitor Fonseca,Macedo,GO,Eletrônicos,Cartão,2961.22,2,0.0,5922.43,0.18,1066.04
3357,2025-08-08,Natália Farias,Albuquerque dos Dourados,BA,Informática,Dinheiro,6440.07,2,0.1,11592.12,0.12,1391.05
3358,2025-12-21,Daniela Barbosa,Lopes,MG,Informática,Cartão,7551.68,5,0.0,37758.39,0.12,4531.01
3359,2025-10-01,Srta. Ana Vitória Camargo,Araújo,RS,Informática,Cartão,431.29,2,0.1,776.33,0.12,93.16
3360,2025-10-13,Sra. Maria Eduarda Almeida,Barros,CE,Eletrônicos,Cartão,4812.6,3,0.0,14437.81,0.07,1010.65
3361,2025-11-04,Benício da Cruz,Guerra de Pacheco,CE,Eletrônicos,PIX,3958.25,4,0.0,15833.01,0.18,2849.94
3362,2025-12-25,Dr. Lucas Gabriel da Mata,Moraes,RS,Informática,PIX,3405.71,2,0.0,6811.42,0.12,817.37
3363,2026-01-13,Ana Lívia Cunha,Montenegro,RJ,Informática,PIX,6934.78,2,0.0,13869.57,0.12,1664.35
3364,2025-10-02,Gael Sales,Sales,RS,Acessórios,Dinheiro,467.04,3,0.0,1401.11,0.07,98.08
3365,2025-10-01,Vitor Hugo Sousa,Carvalho,GO,Acessórios,Cartão,490.99,1,0.0,490.99,0.07,34.37
3366,2026-01-02,Hadassa Pacheco,Sales,RJ,Acessórios,Dinheiro,110.31,3,0.0,330.93,0.12,39.71
3367,2026-01-09,Lucas Gabriel Oliveira,Monteiro,GO,Acessórios,Cartão,485.35,5,0.1,2184.07,0.18,393.13
3368,2025-12-26,Yago Duarte,Abreu,BA,Informática,Cartão,7894.91,4,0.1,28421.68,0.18,5115.9
3369,2025-12-07,Pedro Rios,da Cunha,RS,Eletrônicos,Boleto,4282.69,2,0.0,8565.38,0.12,1027.85
3370,2025-09-04,Sra. Nina Costa,Castro do Campo,PE,Informática,Dinheiro,1122.87,3,0.1,3031.75,0.18,545.71
3371,2025-11-10,Maria Flor Dias,Cavalcanti de Lopes,PE,Informática,Dinheiro,2129.4,4,0.0,8517.59,0.12,1022.11
3372,2025-10-22,Dr. Rafael Pinto,Vieira de Novais,PR,Eletrônicos,PIX,4928.81,1,0.05,4682.37,0.07,327.77
3373,2025-12-11,Srta. Milena Nunes,Dias,RJ,Informática,Dinheiro,7496.65,4,0.0,29986.6,0.12,3598.39
3374,2025-09-12,Yago Moraes,Casa Grande,BA,Acessórios,Dinheiro,75.88,4,0.05,288.34,0.18,51.9
3375,2025-08-01,Sr. Ryan das Neves,Mendes Paulista,CE,Acessórios,PIX,461.33,3,0.0,1383.99,0.12,166.08
3376,2025-12-20,Carolina Ferreira,Garcia de Guerra,GO,Acessórios,Dinheiro,138.43,2,0.05,263.01,0.18,47.34
3377,2025-12-05,Ravi Sales,Santos das Pedras,RJ,Eletrônicos,Boleto,2716.58,2,0.0,5433.16,0.07,380.32
3378,2026-01-12,Nathan Moura,Pires Alegre,RJ,Informática,Cartão,5879.15,3,0.1,15873.71,0.18,2857.27
3379,2025-09-22,Ana Luiza Silva,Rezende da Mata,MG,Informática,Dinheiro,4418.85,3,0.0,13256.56,0.18,2386.18
3380,2026-01-04,Sr. Vinicius Pereira,Vieira,SC,Acessórios,Dinheiro,244.02,1,0.05,231.82,0.12,27.82
3381,2025-10-04,Maria Julia Caldeira,Rios de Costela,CE,Serviços,Boleto,565.5,2,0.05,1074.45,0.18,193.4
3382,2025-12-03,Sra. Ana Sophia da Rosa,Rocha,SP,Acessórios,PIX,102.03,3,0.0,306.08,0.18,55.09
3383,2025-09-14,Marina Caldeira,Campos da Praia,PE,Eletrônicos,Boleto,4438.15,3,0.0,13314.44,0.18,2396.6
3384,2025-08-01,Henry Gabriel Nunes,Fernandes das Pedras,SP,Eletrônicos,Dinheiro,3719.08,4,0.1,13388.7,0.18,2409.97
3385,2025-11-28,Cecília da Luz,Novais do Galho,SP,Acessórios,Boleto,396.96,1,0.05,377.11,0.07,26.4
3386,2025-10-21,Antony Albuquerque,Cavalcante,PR,Informática,PIX,2835.28,4,0.05,10774.05,0.18,1939.33
3387,2026-01-11,Arthur Miguel Silva,Borges do Campo,PE,Eletrônicos,PIX,1455.63,5,0.0,7278.15,0.18,1310.07
3388,2025-12-06,Natália Peixoto,da Rosa,CE,Eletrônicos,Boleto,1094.0,2,0.1,1969.2,0.18,354.46
3389,2025-09-03,Erick Pimenta,Moraes do Sul,SC,Eletrônicos,Cartão,3338.61,3,0.0,10015.83,0.07,701.11
3390,2025-08-21,Cecília Novais,Vieira do Norte,RJ,Eletrônicos,PIX,3684.87,3,0.0,11054.61,0.18,1989.83
3391,2025-11-11,Luiz Felipe Farias,Mendes dos Dourados,GO,Informática,Boleto,5278.77,2,0.0,10557.54,0.18,1900.36
3392,2025-07-21,Felipe Duarte,Melo de Minas,GO,Informática,PIX,1439.26,4,0.0,5757.02,0.18,1036.26
3393,2025-09-04,Sofia Pires,Araújo,RJ,Serviços,PIX,557.24,5,0.0,2786.19,0.07,195.03
3394,2026-01-09,Rael Porto,da Paz de Vasconcelos,GO,Eletrônicos,Cartão,1847.56,4,0.0,7390.23,0.07,517.32
3395,2025-08-14,Ana Lívia da Luz,Rezende do Campo,CE,Eletrônicos,PIX,4360.25,5,0.0,21801.25,0.18,3924.22
3396,2025-10-21,Fernando Sales,da Costa,CE,Acessórios,Dinheiro,216.23,4,0.0,864.9,0.12,103.79
3397,2025-12-04,Otto Pimenta,Almeida,SP,Serviços,Boleto,720.45,5,0.05,3422.16,0.18,615.99
3398,2025-12-13,Liam Pastor,Caldeira,RS,Acessórios,Dinheiro,203.91,4,0.05,774.87,0.07,54.24
3399,2025-08-22,Dra. Maria Sophia da Rosa,Vieira do Galho,SC,Informática,Dinheiro,6818.98,5,0.05,32390.16,0.18,5830.23
3400,2025-11-23,Amanda Azevedo,Araújo,PR,Informática,Dinheiro,7635.31,5,0.1,34358.89,0.12,4123.07
3401,2025-07-19,Maya Andrade,Machado do Oeste,RS,Eletrônicos,Boleto,3356.59,3,0.0,10069.77,0.12,1208.37
3402,2025-08-02,Melina Cardoso,Cirino,BA,Informática,PIX,2495.49,1,0.05,2370.72,0.18,426.73
3403,2025-11-01,João Fogaça,Cardoso,CE,Acessórios,Dinheiro,116.43,4,0.0,465.7,0.12,55.88
3404,2025-09-11,Ravy Moreira,Moreira da Mata,CE,Acessórios,Boleto,235.54,1,0.05,223.76,0.07,15.66
3405,2025-09-05,Yago Moraes,Fogaça Verde,SP,Acessórios,Dinheiro,326.59,1,0.0,326.59,0.12,39.19
3406,2025-12-17,Breno Fogaça,Moraes,PR,Acessórios,Boleto,453.79,4,0.1,1633.64,0.18,294.05
3407,2025-08-11,Fernando Ferreira,Siqueira de Casa Grande,PR,Informática,Cartão,3586.87,4,0.1,12912.75,0.18,2324.29
3408,2025-10-14,Maria Clara Rocha,Câmara,PR,Acessórios,Dinheiro,259.2,1,0.1,233.28,0.07,16.33
3409,2025-08-08,Sr. Yan Machado,Freitas,MG,Eletrônicos,PIX,1798.61,4,0.0,7194.46,0.18,1295.0
3410,2025-08-19,Aurora das Neves,Silveira de Goiás,MG,Informática,Boleto,6751.25,3,0.05,19241.06,0.07,1346.87
3411,2025-08-18,Daniela Moreira,Farias do Oeste,CE,Informática,Boleto,4441.1,1,0.0,4441.1,0.07,310.88
3412,2026-01-10,Letícia Cardoso,Teixeira do Amparo,PE,Serviços,Dinheiro,240.56,5,0.0,1202.82,0.18,216.51
3413,2026-01-08,Maria Luísa Campos,Macedo,PE,Eletrônicos,Dinheiro,4739.69,2,0.0,9479.39,0.12,1137.53
3414,2025-10-01,José Silva,Albuquerque,PR,Informática,PIX,5838.93,4,0.0,23355.74,0.18,4204.03
3415,2025-09-16,Srta. Camila da Costa,Sampaio do Campo,PR,Acessórios,Cartão,96.25,4,0.0,385.01,0.18,69.3
3416,2025-10-22,Joaquim Jesus,Aragão,MG,Serviços,Boleto,661.94,2,0.0,1323.89,0.07,92.67
3417,2025-09-04,Sarah Silveira,Cavalcante da Mata,PR,Acessórios,Cartão,222.32,3,0.05,633.61,0.07,44.35
3418,2025-12-03,Rodrigo Correia,Correia de Minas,CE,Informática,Boleto,5945.44,2,0.0,11890.88,0.18,2140.36
3419,2025-09-17,Arthur Gabriel Nogueira,Mendes de Minas,SP,Acessórios,Cartão,291.28,4,0.0,1165.1,0.18,209.72
3420,2026-01-03,Eduarda Nascimento,Siqueira Grande,SC,Acessórios,Dinheiro,450.28,4,0.05,1711.07,0.18,307.99
3421,2025-11-19,Isaac Vargas,Jesus,RJ,Acessórios,Dinheiro,38.39,3,0.0,115.18,0.18,20.73
3422,2025-12-21,João Sousa,Abreu do Campo,CE,Eletrônicos,Boleto,2952.15,1,0.0,2952.15,0.12,354.26
3423,2025-07-27,Gabriel Aragão,Pacheco,SP,Informática,Boleto,349.4,4,0.1,1257.83,0.18,226.41
3424,2025-12-12,Luigi Marques,Pimenta dos Dourados,RJ,Informática,Dinheiro,669.77,4,0.0,2679.08,0.12,321.49
3425,2025-08-10,Lara Gonçalves,Gonçalves,SP,Informática,Dinheiro,6681.15,5,0.05,31735.47,0.18,5712.38
3426,2025-12-23,João Felipe Borges,Santos,RJ,Eletrônicos,Dinheiro,1989.51,3,0.05,5670.09,0.18,1020.62
3427,2025-12-30,Renan Sousa,da Cunha das Pedras,CE,Serviços,Boleto,349.63,5,0.1,1573.34,0.12,188.8
3428,2025-09-01,Dra. Clara da Conceição,Aragão,RJ,Eletrônicos,Cartão,1248.55,3,0.05,3558.37,0.18,640.51
3429,2025-08-31,Natália Cardoso,Guerra da Serra,GO,Eletrônicos,Cartão,3339.65,3,0.05,9518.01,0.07,666.26
3430,2025-11-08,Sr. João Miguel Vasconcelos,Duarte do Sul,RJ,Eletrônicos,Dinheiro,298.37,1,0.0,298.37,0.12,35.8
3431,2025-09-25,Samuel Teixeira,Teixeira,PE,Informática,PIX,2809.39,4,0.0,11237.58,0.07,786.63
3432,2025-12-16,Sra. Melissa Aparecida,Lopes do Galho,MG,Eletrônicos,Boleto,1741.64,4,0.0,6966.56,0.12,835.99
